Filter: 25 Hz low pass,,,,,
beat#,Time,ECG catheter,Pressure,Temperature,Total Volume
27,20.312,-22.44,47.07,40.5,138.46
27,20.316,-20.75,50.39,40.49,137.94
27,20.32,-19.85,53.49,40.48,137.13
27,20.324,-19.43,56.34,40.47,136.15
27,20.328,-19.13,58.91,40.46,135.1
27,20.332,-18.73,61.16,40.45,134.03
27,20.336,-18.19,63.08,40.44,132.94
27,20.34,-17.57,64.67,40.43,131.82
27,20.344,-16.97,65.94,40.42,130.65
27,20.348,-16.41,66.96,40.41,129.43
27,20.352,-15.9,67.76,40.41,128.19
27,20.356,-15.43,68.41,40.41,126.98
27,20.36,-15,68.97,40.41,125.83
27,20.364,-14.6,69.48,40.42,124.75
27,20.368,-14.21,69.95,40.42,123.72
27,20.372,-13.84,70.41,40.42,122.7
27,20.376,-13.51,70.84,40.42,121.64
27,20.38,-13.21,71.24,40.42,120.49
27,20.384,-12.96,71.58,40.41,119.22
27,20.388,-12.75,71.86,40.41,117.8
27,20.392,-12.58,72.08,40.4,116.25
27,20.396,-12.46,72.23,40.4,114.59
27,20.4,-12.38,72.34,40.4,112.86
27,20.404,-12.35,72.41,40.4,111.1
27,20.408,-12.37,72.46,40.4,109.37
27,20.412,-12.43,72.51,40.41,107.67
27,20.416,-12.53,72.56,40.41,106
27,20.42,-12.66,72.61,40.41,104.34
27,20.424,-12.82,72.66,40.41,102.64
27,20.428,-12.98,72.72,40.41,100.86
27,20.432,-13.17,72.76,40.41,98.98
27,20.436,-13.36,72.81,40.4,97
27,20.44,-13.57,72.85,40.4,94.95
27,20.444,-13.83,72.89,40.4,92.87
27,20.448,-14.13,72.93,40.4,90.83
27,20.452,-14.51,72.98,40.4,88.86
27,20.456,-14.96,73.03,40.4,86.98
27,20.46,-15.47,73.08,40.4,85.22
27,20.464,-16.01,73.14,40.4,83.56
27,20.468,-16.55,73.19,40.4,82
27,20.472,-17.03,73.24,40.4,80.55
27,20.476,-17.4,73.28,40.4,79.21
27,20.48,-17.65,73.31,40.4,78
27,20.484,-17.75,73.34,40.4,76.91
27,20.488,-17.71,73.37,40.4,75.92
27,20.492,-17.55,73.4,40.4,75
27,20.496,-17.29,73.43,40.4,74.09
27,20.5,-16.9,73.45,40.4,73.13
27,20.504,-16.36,73.46,40.4,72.1
27,20.508,-15.59,73.45,40.4,71
27,20.512,-14.56,73.42,40.4,69.87
27,20.516,-13.24,73.35,40.4,68.77
27,20.52,-11.69,73.25,40.4,67.76
27,20.524,-10.03,73.1,40.4,66.87
27,20.528,-8.44,72.87,40.4,66.09
27,20.532,-7.09,72.55,40.4,65.4
27,20.536,-6.09,72.08,40.41,64.74
27,20.54,-5.43,71.42,40.41,64.11
27,20.544,-4.98,70.52,40.41,63.52
27,20.548,-4.49,69.28,40.41,63.03
27,20.552,-3.67,67.63,40.41,62.69
27,20.556,-2.28,65.45,40.42,62.54
27,20.56,-0.23,62.67,40.42,62.57
27,20.564,2.39,59.22,40.43,62.69
27,20.568,5.33,55.11,40.45,62.79
27,20.572,8.23,50.43,40.47,62.74
27,20.576,10.72,45.36,40.49,62.47
27,20.58,12.52,40.13,40.51,62
27,20.584,13.5,35,40.53,61.4
27,20.588,13.69,30.2,40.55,60.8
27,20.592,13.24,25.87,40.56,60.31
27,20.596,12.4,22.09,40.57,60
27,20.6,11.38,18.81,40.58,59.85
27,20.604,10.36,15.95,40.59,59.8
27,20.608,9.42,13.39,40.6,59.76
27,20.612,8.58,11.05,40.61,59.67
27,20.616,7.81,8.88,40.62,59.49
27,20.62,7.06,6.86,40.63,59.25
27,20.624,6.3,5.01,40.63,59
27,20.628,5.51,3.36,40.64,58.79
27,20.632,4.7,1.9,40.65,58.68
27,20.636,3.88,0.65,40.66,58.69
27,20.64,3.09,-0.43,40.67,58.79
27,20.644,2.36,-1.36,40.67,58.96
27,20.648,1.71,-2.16,40.68,59.19
27,20.652,1.17,-2.85,40.68,59.45
27,20.656,0.77,-3.43,40.69,59.76
27,20.66,0.5,-3.9,40.69,60.13
27,20.664,0.39,-4.27,40.69,60.59
27,20.668,0.43,-4.56,40.69,61.18
27,20.672,0.61,-4.76,40.69,61.93
27,20.676,0.92,-4.9,40.69,62.87
27,20.68,1.34,-4.99,40.69,64.01
27,20.684,1.86,-5.02,40.7,65.35
27,20.688,2.47,-5.02,40.7,66.9
27,20.692,3.14,-4.98,40.7,68.65
27,20.696,3.86,-4.92,40.7,70.6
27,20.7,4.58,-4.84,40.7,72.75
27,20.704,5.28,-4.74,40.7,75.09
27,20.708,5.91,-4.64,40.7,77.62
27,20.712,6.46,-4.55,40.7,80.28
27,20.716,6.89,-4.45,40.7,83.05
27,20.72,7.22,-4.36,40.7,85.84
27,20.724,7.44,-4.28,40.7,88.6
27,20.728,7.59,-4.2,40.7,91.26
27,20.732,7.67,-4.13,40.7,93.79
27,20.736,7.72,-4.06,40.7,96.16
27,20.74,7.73,-4,40.7,98.35
27,20.744,7.72,-3.95,40.7,100.37
27,20.748,7.7,-3.9,40.7,102.2
27,20.752,7.66,-3.86,40.7,103.85
27,20.756,7.62,-3.82,40.7,105.31
27,20.76,7.57,-3.77,40.7,106.61
27,20.764,7.54,-3.73,40.7,107.77
27,20.768,7.52,-3.68,40.7,108.81
27,20.772,7.54,-3.63,40.69,109.77
27,20.776,7.59,-3.58,40.69,110.68
27,20.78,7.68,-3.53,40.68,111.56
27,20.784,7.81,-3.47,40.67,112.41
27,20.788,7.96,-3.42,40.67,113.23
27,20.792,8.13,-3.37,40.67,114.01
27,20.796,8.31,-3.32,40.67,114.74
27,20.8,8.49,-3.28,40.68,115.43
27,20.804,8.65,-3.25,40.67,116.06
27,20.808,8.78,-3.21,40.67,116.65
27,20.812,8.85,-3.19,40.67,117.18
27,20.816,8.87,-3.16,40.66,117.67
27,20.82,8.85,-3.14,40.66,118.1
27,20.824,8.82,-3.12,40.65,118.47
27,20.828,8.82,-3.1,40.66,118.76
27,20.832,8.88,-3.1,40.66,118.96
27,20.836,9.01,-3.09,40.66,119.06
27,20.84,9.15,-3.1,40.66,119.07
27,20.844,9.22,-3.1,40.66,119
27,20.848,9.13,-3.11,40.66,118.88
27,20.852,8.8,-3.11,40.66,118.76
27,20.856,8.25,-3.12,40.66,118.68
27,20.86,7.54,-3.11,40.66,118.67
27,20.864,6.84,-3.11,40.66,118.73
27,20.868,6.32,-3.1,40.66,118.86
27,20.872,6.09,-3.09,40.66,119.05
27,20.876,6.21,-3.08,40.66,119.28
27,20.88,6.6,-3.07,40.66,119.54
27,20.884,7.2,-3.05,40.67,119.83
27,20.888,7.9,-3.04,40.67,120.17
27,20.892,8.6,-3.02,40.67,120.56
27,20.896,9.07,-2.99,40.68,121.02
27,20.9,9.02,-2.96,40.68,121.57
27,20.904,8.15,-2.92,40.68,122.19
27,20.908,6.42,-2.87,40.68,122.91
27,20.912,4.24,-2.81,40.68,123.74
27,20.916,2.53,-2.76,40.68,124.72
27,20.92,2.43,-2.69,40.68,125.88
27,20.924,4.69,-2.62,40.68,127.28
27,20.928,8.97,-2.53,40.69,128.95
27,20.932,13.57,-2.43,40.69,130.87
27,20.936,15.74,-2.31,40.7,133.01
27,20.94,12.96,-2.17,40.7,135.31
27,20.944,4.46,-2.02,40.7,137.67
27,20.948,-7.46,-1.87,40.7,139.99
27,20.952,-17.32,-1.74,40.69,142.2
27,20.956,-17.87,-1.65,40.69,144.23
27,20.96,-2.85,-1.61,40.68,146.06
27,20.964,30.04,-1.62,40.68,147.66
27,20.968,77.14,-1.65,40.68,149.04
27,20.972,128.98,-1.67,40.68,150.22
27,20.976,172.77,-1.61,40.68,151.19
28,20.98,196.5,-1.41,40.68,151.98
28,20.984,193.1,-1.04,40.68,152.6
28,20.988,162.93,-0.48,40.67,153.04
28,20.992,113.69,0.26,40.67,153.26
28,20.996,57.66,1.17,40.67,153.18
28,21,7.54,2.22,40.66,152.68
28,21.004,-27.57,3.43,40.66,151.64
28,21.008,-44.46,4.85,40.65,149.95
28,21.012,-45.76,6.54,40.65,147.6
28,21.016,-37.79,8.6,40.65,144.71
28,21.02,-27.65,11.09,40.64,141.53
28,21.024,-20.52,14.04,40.63,138.41
28,21.028,-18.48,17.44,40.61,135.72
28,21.032,-20.68,21.21,40.59,133.73
28,21.036,-24.67,25.22,40.56,132.58
28,21.04,-27.98,29.35,40.54,132.22
28,21.044,-29.17,33.47,40.52,132.42
28,21.048,-28.13,37.49,40.5,132.88
28,21.052,-25.73,41.35,40.49,133.32
28,21.056,-23.08,45.02,40.47,133.51
28,21.06,-21.02,48.48,40.47,133.38
28,21.064,-19.8,51.71,40.46,132.93
28,21.068,-19.24,54.7,40.46,132.26
28,21.072,-18.95,57.41,40.45,131.46
28,21.076,-18.63,59.82,40.44,130.58
28,21.08,-18.18,61.9,40.43,129.65
28,21.084,-17.61,63.65,40.43,128.64
28,21.088,-17.01,65.08,40.42,127.55
28,21.092,-16.44,66.22,40.41,126.36
28,21.096,-15.91,67.11,40.41,125.13
28,21.1,-15.43,67.83,40.41,123.89
28,21.104,-14.99,68.41,40.41,122.7
28,21.108,-14.58,68.92,40.42,121.59
28,21.112,-14.2,69.39,40.42,120.55
28,21.116,-13.84,69.83,40.42,119.56
28,21.12,-13.52,70.26,40.41,118.58
28,21.124,-13.23,70.67,40.41,117.56
28,21.128,-12.98,71.03,40.41,116.48
28,21.132,-12.78,71.33,40.4,115.31
28,21.136,-12.62,71.57,40.4,114.01
28,21.14,-12.51,71.75,40.4,112.57
28,21.144,-12.43,71.86,40.4,110.97
28,21.148,-12.4,71.94,40.4,109.21
28,21.152,-12.4,72,40.4,107.3
28,21.156,-12.44,72.04,40.4,105.31
28,21.16,-12.51,72.08,40.39,103.3
28,21.164,-12.62,72.12,40.39,101.32
28,21.168,-12.76,72.16,40.39,99.42
28,21.172,-12.94,72.19,40.39,97.59
28,21.176,-13.16,72.22,40.39,95.81
28,21.18,-13.42,72.25,40.38,94.02
28,21.184,-13.72,72.28,40.38,92.18
28,21.188,-14.07,72.3,40.38,90.27
28,21.192,-14.46,72.34,40.38,88.33
28,21.196,-14.89,72.38,40.38,86.41
28,21.2,-15.35,72.43,40.39,84.57
28,21.204,-15.82,72.49,40.39,82.89
28,21.208,-16.27,72.54,40.4,81.39
28,21.212,-16.67,72.58,40.4,80.08
28,21.216,-16.99,72.61,40.4,78.93
28,21.22,-17.21,72.62,40.39,77.9
28,21.224,-17.31,72.62,40.39,76.92
28,21.228,-17.3,72.62,40.39,75.95
28,21.232,-17.19,72.62,40.39,74.96
28,21.236,-17,72.62,40.39,73.92
28,21.24,-16.72,72.63,40.39,72.82
28,21.244,-16.34,72.65,40.39,71.68
28,21.248,-15.81,72.66,40.4,70.52
28,21.252,-15.06,72.66,40.39,69.38
28,21.256,-14.02,72.64,40.39,68.31
28,21.26,-12.66,72.6,40.39,67.33
28,21.264,-10.99,72.52,40.39,66.46
28,21.268,-9.13,72.39,40.38,65.7
28,21.272,-7.24,72.19,40.39,64.99
28,21.276,-5.54,71.89,40.39,64.28
28,21.28,-4.21,71.46,40.4,63.55
28,21.284,-3.34,70.86,40.41,62.79
28,21.288,-2.88,70.01,40.41,62.06
28,21.292,-2.65,68.87,40.42,61.42
28,21.296,-2.36,67.32,40.42,60.97
28,21.3,-1.7,65.29,40.42,60.74
28,21.304,-0.45,62.67,40.43,60.7
28,21.308,1.45,59.4,40.43,60.73
28,21.312,3.86,55.48,40.44,60.69
28,21.316,6.52,50.96,40.45,60.45
28,21.32,9.05,46,40.47,59.93
28,21.324,11.12,40.83,40.49,59.18
28,21.328,12.47,35.7,40.51,58.3
28,21.332,13.04,30.84,40.53,57.45
28,21.336,12.9,26.42,40.55,56.77
28,21.34,12.24,22.54,40.56,56.33
28,21.344,11.28,19.17,40.57,56.12
28,21.348,10.24,16.24,40.58,56.05
28,21.352,9.25,13.65,40.59,56.02
28,21.356,8.36,11.3,40.6,55.92
28,21.36,7.57,9.12,40.6,55.72
28,21.364,6.83,7.09,40.61,55.42
28,21.368,6.09,5.23,40.62,55.09
28,21.372,5.32,3.54,40.63,54.8
28,21.376,4.5,2.05,40.63,54.61
28,21.38,3.66,0.76,40.64,54.55
28,21.384,2.82,-0.35,40.65,54.62
28,21.388,2.04,-1.31,40.65,54.79
28,21.392,1.33,-2.14,40.66,55.04
28,21.396,0.73,-2.84,40.66,55.34
28,21.4,0.26,-3.44,40.67,55.69
28,21.404,-0.07,-3.94,40.67,56.09
28,21.408,-0.26,-4.34,40.68,56.57
28,21.412,-0.29,-4.65,40.68,57.17
28,21.416,-0.16,-4.87,40.68,57.93
28,21.42,0.11,-5.02,40.69,58.9
28,21.424,0.53,-5.11,40.69,60.12
28,21.428,1.08,-5.15,40.69,61.6
28,21.432,1.74,-5.15,40.69,63.35
28,21.436,2.49,-5.11,40.69,65.33
28,21.44,3.29,-5.05,40.69,67.5
28,21.444,4.1,-4.97,40.69,69.83
28,21.448,4.89,-4.87,40.68,72.26
28,21.452,5.61,-4.77,40.68,74.76
28,21.456,6.25,-4.67,40.68,77.33
28,21.46,6.78,-4.56,40.69,79.94
28,21.464,7.19,-4.46,40.69,82.59
28,21.468,7.5,-4.37,40.69,85.24
28,21.472,7.72,-4.29,40.7,87.85
28,21.476,7.85,-4.21,40.7,90.36
28,21.48,7.92,-4.14,40.7,92.73
28,21.484,7.94,-4.08,40.69,94.9
28,21.488,7.93,-4.03,40.69,96.86
28,21.492,7.9,-3.99,40.69,98.61
28,21.496,7.86,-3.95,40.69,100.16
28,21.5,7.85,-3.92,40.68,101.57
28,21.504,7.86,-3.9,40.68,102.85
28,21.508,7.91,-3.87,40.67,104.05
28,21.512,8,-3.84,40.67,105.16
28,21.516,8.11,-3.8,40.67,106.2
28,21.52,8.23,-3.74,40.66,107.15
28,21.524,8.33,-3.68,40.66,108.01
28,21.528,8.4,-3.62,40.67,108.79
28,21.532,8.45,-3.55,40.67,109.5
28,21.536,8.46,-3.49,40.67,110.17
28,21.54,8.47,-3.44,40.67,110.83
28,21.544,8.48,-3.4,40.66,111.47
28,21.548,8.49,-3.38,40.66,112.1
28,21.552,8.51,-3.36,40.66,112.72
28,21.556,8.51,-3.35,40.66,113.3
28,21.56,8.49,-3.34,40.66,113.82
28,21.564,8.43,-3.33,40.66,114.27
28,21.568,8.35,-3.31,40.66,114.65
28,21.572,8.3,-3.3,40.66,114.97
28,21.576,8.3,-3.29,40.66,115.23
28,21.58,8.38,-3.28,40.66,115.46
28,21.584,8.52,-3.27,40.66,115.65
28,21.588,8.66,-3.27,40.67,115.79
28,21.592,8.71,-3.27,40.67,115.88
28,21.596,8.57,-3.27,40.67,115.89
28,21.6,8.19,-3.27,40.67,115.84
28,21.604,7.59,-3.27,40.67,115.73
28,21.608,6.88,-3.27,40.67,115.6
28,21.612,6.22,-3.26,40.67,115.52
28,21.616,5.78,-3.25,40.67,115.51
28,21.62,5.66,-3.24,40.67,115.62
28,21.624,5.86,-3.22,40.67,115.83
28,21.628,6.3,-3.2,40.67,116.12
28,21.632,6.9,-3.18,40.67,116.45
28,21.636,7.57,-3.16,40.68,116.79
28,21.64,8.17,-3.13,40.68,117.13
28,21.644,8.45,-3.11,40.68,117.47
28,21.648,8.08,-3.08,40.68,117.85
28,21.652,6.81,-3.04,40.68,118.3
28,21.656,4.71,-3,40.68,118.86
28,21.66,2.38,-2.95,40.68,119.59
28,21.664,0.88,-2.89,40.68,120.52
28,21.668,1.35,-2.84,40.68,121.68
28,21.672,4.29,-2.77,40.68,123.1
28,21.676,8.98,-2.71,40.68,124.8
28,21.68,13.24,-2.63,40.68,126.74
28,21.684,14.19,-2.54,40.68,128.89
28,21.688,9.56,-2.43,40.68,131.14
28,21.692,-0.6,-2.29,40.68,133.4
28,21.696,-12.92,-2.14,40.68,135.57
28,21.7,-20.99,-2,40.68,137.59
28,21.704,-17.35,-1.9,40.68,139.44
28,21.708,3.54,-1.84,40.68,141.13
28,21.712,42.35,-1.84,40.68,142.69
28,21.716,93.4,-1.86,40.68,144.13
28,21.72,145.58,-1.87,40.67,145.48
28,21.724,185.51,-1.79,40.67,146.7
29,21.728,201.96,-1.57,40.67,147.77
29,21.732,189.79,-1.17,40.67,148.65
29,21.736,151.79,-0.55,40.67,149.27
29,21.74,97.7,0.25,40.67,149.59
29,21.744,40.75,1.21,40.66,149.49
29,21.748,-6.72,2.31,40.66,148.87
29,21.752,-37.06,3.55,40.65,147.62
29,21.756,-48.89,4.98,40.65,145.67
29,21.76,-46.4,6.68,40.64,143.08
29,21.764,-36.67,8.74,40.63,140.01
29,21.768,-26.67,11.25,40.63,136.77
29,21.772,-20.82,14.23,40.61,133.73
29,21.776,-20.26,17.67,40.6,131.23
29,21.78,-23.42,21.48,40.58,129.49
29,21.784,-27.6,25.54,40.56,128.58
29,21.788,-30.49,29.72,40.54,128.37
29,21.792,-31,33.87,40.52,128.6
29,21.796,-29.41,37.91,40.51,128.98
29,21.8,-26.77,41.77,40.49,129.26
29,21.804,-24.17,45.42,40.48,129.29
29,21.808,-22.31,48.85,40.47,129.06
29,21.812,-21.29,52.03,40.45,128.61
29,21.816,-20.83,54.96,40.44,128.02
29,21.82,-20.53,57.6,40.43,127.34
29,21.824,-20.15,59.93,40.43,126.61
29,21.828,-19.62,61.94,40.42,125.8
29,21.832,-19.03,63.61,40.42,124.9
29,21.836,-18.43,64.95,40.42,123.9
29,21.84,-17.89,66.02,40.41,122.83
29,21.844,-17.4,66.85,40.41,121.75
29,21.848,-16.95,67.51,40.4,120.68
29,21.852,-16.52,68.05,40.4,119.64
29,21.856,-16.1,68.53,40.4,118.63
29,21.86,-15.68,68.97,40.4,117.58
29,21.864,-15.28,69.4,40.4,116.47
29,21.868,-14.9,69.81,40.41,115.26
29,21.872,-14.57,70.19,40.41,113.95
29,21.876,-14.3,70.53,40.4,112.54
29,21.88,-14.1,70.81,40.4,111.06
29,21.884,-13.96,71.03,40.4,109.53
29,21.888,-13.88,71.18,40.39,107.93
29,21.892,-13.86,71.29,40.4,106.27
29,21.896,-13.89,71.35,40.4,104.53
29,21.9,-13.94,71.39,40.4,102.72
29,21.904,-14.03,71.42,40.4,100.87
29,21.908,-14.14,71.44,40.4,99.01
29,21.912,-14.27,71.47,40.4,97.19
29,21.916,-14.45,71.5,40.4,95.43
29,21.92,-14.66,71.52,40.4,93.72
29,21.924,-14.92,71.56,40.39,92.05
29,21.928,-15.23,71.59,40.39,90.36
29,21.932,-15.6,71.62,40.39,88.61
29,21.936,-16,71.66,40.39,86.8
29,21.94,-16.44,71.7,40.39,84.95
29,21.944,-16.91,71.73,40.39,83.1
29,21.948,-17.37,71.77,40.39,81.32
29,21.952,-17.82,71.8,40.39,79.7
29,21.956,-18.2,71.83,40.39,78.27
29,21.96,-18.5,71.85,40.39,77.05
29,21.964,-18.67,71.87,40.39,76
29,21.968,-18.72,71.89,40.39,75.06
29,21.972,-18.65,71.9,40.39,74.16
29,21.976,-18.48,71.91,40.39,73.22
29,21.98,-18.24,71.92,40.39,72.2
29,21.984,-17.95,71.94,40.39,71.1
29,21.988,-17.61,71.94,40.39,69.93
29,21.992,-17.16,71.95,40.39,68.75
29,21.996,-16.54,71.94,40.4,67.61
29,22,-15.65,71.92,40.4,66.56
29,22.004,-14.4,71.88,40.4,65.63
29,22.008,-12.79,71.81,40.4,64.83
29,22.012,-10.85,71.71,40.39,64.14
29,22.016,-8.75,71.55,40.39,63.5
29,22.02,-6.7,71.31,40.39,62.83
29,22.024,-4.94,70.96,40.39,62.1
29,22.028,-3.68,70.46,40.39,61.28
29,22.032,-2.98,69.77,40.39,60.42
29,22.036,-2.75,68.81,40.4,59.6
29,22.04,-2.76,67.52,40.4,58.93
29,22.044,-2.69,65.8,40.4,58.48
29,22.048,-2.21,63.56,40.41,58.29
29,22.052,-1.1,60.72,40.41,58.28
29,22.056,0.68,57.22,40.43,58.35
29,22.06,3,53.08,40.44,58.33
29,22.064,5.56,48.4,40.46,58.09
29,22.068,7.99,43.37,40.48,57.57
29,22.072,9.96,38.22,40.5,56.82
29,22.076,11.25,33.19,40.52,55.94
29,22.08,11.78,28.51,40.54,55.09
29,22.084,11.63,24.32,40.55,54.4
29,22.088,11,20.66,40.56,53.92
29,22.092,10.1,17.5,40.57,53.66
29,22.096,9.11,14.75,40.58,53.52
29,22.1,8.17,12.3,40.59,53.43
29,22.104,7.32,10.05,40.59,53.31
29,22.108,6.55,7.97,40.6,53.12
29,22.112,5.82,6.03,40.61,52.88
29,22.116,5.08,4.26,40.62,52.62
29,22.12,4.31,2.67,40.63,52.39
29,22.124,3.5,1.27,40.64,52.23
29,22.128,2.67,0.07,40.65,52.15
29,22.132,1.85,-0.97,40.65,52.15
29,22.136,1.08,-1.86,40.65,52.23
29,22.14,0.39,-2.62,40.66,52.37
29,22.144,-0.19,-3.28,40.66,52.57
29,22.148,-0.64,-3.85,40.67,52.86
29,22.152,-0.93,-4.31,40.67,53.23
29,22.156,-1.07,-4.67,40.68,53.73
29,22.16,-1.04,-4.95,40.68,54.37
29,22.164,-0.85,-5.14,40.69,55.18
29,22.168,-0.51,-5.26,40.7,56.21
29,22.172,-0.03,-5.32,40.7,57.47
29,22.176,0.57,-5.34,40.7,58.97
29,22.18,1.29,-5.32,40.7,60.7
29,22.184,2.09,-5.27,40.7,62.66
29,22.188,2.94,-5.21,40.69,64.82
29,22.192,3.81,-5.13,40.69,67.15
29,22.196,4.66,-5.04,40.68,69.63
29,22.2,5.44,-4.94,40.68,72.25
29,22.204,6.12,-4.84,40.68,74.98
29,22.208,6.69,-4.74,40.68,77.78
29,22.212,7.13,-4.64,40.68,80.61
29,22.216,7.45,-4.55,40.68,83.4
29,22.22,7.67,-4.46,40.68,86.09
29,22.224,7.81,-4.39,40.68,88.65
29,22.228,7.89,-4.32,40.68,91.02
29,22.232,7.91,-4.26,40.67,93.18
29,22.236,7.9,-4.21,40.68,95.13
29,22.24,7.85,-4.16,40.68,96.87
29,22.244,7.79,-4.12,40.68,98.4
29,22.248,7.71,-4.08,40.69,99.75
29,22.252,7.65,-4.03,40.69,100.94
29,22.256,7.62,-3.99,40.69,101.98
29,22.26,7.63,-3.93,40.69,102.92
29,22.264,7.69,-3.88,40.69,103.8
29,22.268,7.8,-3.81,40.69,104.64
29,22.272,7.94,-3.75,40.69,105.46
29,22.276,8.08,-3.69,40.68,106.28
29,22.28,8.22,-3.63,40.68,107.08
29,22.284,8.33,-3.58,40.68,107.83
29,22.288,8.42,-3.54,40.68,108.51
29,22.292,8.47,-3.51,40.67,109.08
29,22.296,8.49,-3.48,40.67,109.54
29,22.3,8.47,-3.46,40.66,109.89
29,22.304,8.42,-3.44,40.66,110.16
29,22.308,8.32,-3.43,40.65,110.37
29,22.312,8.18,-3.42,40.65,110.58
29,22.316,8.02,-3.41,40.66,110.79
29,22.32,7.89,-3.41,40.66,111.01
29,22.324,7.81,-3.41,40.67,111.24
29,22.328,7.81,-3.41,40.67,111.46
29,22.332,7.85,-3.41,40.68,111.63
29,22.336,7.87,-3.42,40.68,111.75
29,22.34,7.78,-3.42,40.68,111.81
29,22.344,7.48,-3.42,40.68,111.81
29,22.348,6.95,-3.43,40.68,111.78
29,22.352,6.23,-3.43,40.68,111.73
29,22.356,5.45,-3.44,40.68,111.7
29,22.36,4.79,-3.44,40.68,111.72
29,22.364,4.42,-3.43,40.68,111.78
29,22.368,4.43,-3.42,40.68,111.9
29,22.372,4.78,-3.41,40.68,112.05
29,22.376,5.4,-3.39,40.68,112.23
29,22.38,6.17,-3.38,40.68,112.43
29,22.384,7,-3.35,40.68,112.64
29,22.388,7.72,-3.33,40.68,112.88
29,22.392,8.07,-3.31,40.69,113.16
29,22.396,7.69,-3.28,40.69,113.52
29,22.4,6.37,-3.25,40.69,114
29,22.404,4.28,-3.21,40.69,114.63
29,22.408,2.1,-3.16,40.69,115.43
29,22.412,0.99,-3.11,40.69,116.44
29,22.416,2.03,-3.05,40.69,117.66
29,22.42,5.56,-2.98,40.69,119.09
29,22.424,10.58,-2.9,40.69,120.72
29,22.428,14.66,-2.82,40.69,122.54
29,22.432,14.83,-2.72,40.69,124.52
29,22.436,9.08,-2.6,40.69,126.61
29,22.44,-2,-2.47,40.69,128.77
29,22.444,-14.36,-2.33,40.69,130.94
29,22.448,-21.07,-2.2,40.69,133.07
29,22.452,-14.57,-2.08,40.69,135.13
29,22.456,10.12,-2.01,40.69,137.07
29,22.46,52.63,-1.97,40.68,138.85
29,22.464,106.05,-1.96,40.68,140.46
29,22.468,158.31,-1.93,40.67,141.87
29,22.472,195.77,-1.82,40.67,143.07
30,22.476,207.74,-1.59,40.66,144.07
30,22.48,190.33,-1.19,40.66,144.87
30,22.484,147.78,-0.59,40.66,145.44
30,22.488,90.99,0.2,40.66,145.76
30,22.492,33.67,1.15,40.65,145.71
30,22.496,-12.14,2.25,40.65,145.19
30,22.5,-39.68,3.51,40.65,144.06
30,22.504,-48.67,4.96,40.64,142.25
30,22.508,-44.14,6.68,40.64,139.78
30,22.512,-33.59,8.77,40.63,136.83
30,22.516,-23.82,11.3,40.62,133.67
30,22.52,-18.79,14.3,40.6,130.68
30,22.524,-19.08,17.76,40.59,128.18
30,22.528,-22.73,21.59,40.57,126.45
30,22.532,-26.93,25.68,40.54,125.55
30,22.536,-29.46,29.87,40.52,125.38
30,22.54,-29.5,34.04,40.51,125.69
30,22.544,-27.52,38.09,40.49,126.18
30,22.548,-24.68,41.95,40.48,126.56
30,22.552,-22.08,45.6,40.47,126.64
30,22.556,-20.33,49.01,40.47,126.37
30,22.56,-19.45,52.17,40.46,125.79
30,22.564,-19.08,55.08,40.45,124.99
30,22.568,-18.82,57.7,40.44,124.08
30,22.572,-18.44,60.01,40.43,123.14
30,22.576,-17.89,61.98,40.42,122.19
30,22.58,-17.25,63.62,40.41,121.22
30,22.584,-16.62,64.93,40.4,120.21
30,22.588,-16.04,65.96,40.4,119.14
30,22.592,-15.52,66.76,40.4,118
30,22.596,-15.06,67.39,40.4,116.8
30,22.6,-14.63,67.9,40.4,115.56
30,22.604,-14.23,68.36,40.4,114.32
30,22.608,-13.84,68.79,40.4,113.08
30,22.612,-13.48,69.19,40.4,111.86
30,22.616,-13.16,69.58,40.4,110.63
30,22.62,-12.89,69.93,40.4,109.39
30,22.624,-12.68,70.23,40.4,108.09
30,22.628,-12.54,70.48,40.4,106.71
30,22.632,-12.46,70.67,40.4,105.2
30,22.636,-12.43,70.8,40.4,103.54
30,22.64,-12.44,70.89,40.4,101.73
30,22.644,-12.48,70.94,40.39,99.78
30,22.648,-12.56,70.98,40.39,97.72
30,22.652,-12.68,71,40.39,95.62
30,22.656,-12.83,71.01,40.39,93.52
30,22.66,-13.04,71.01,40.38,91.48
30,22.664,-13.31,71.01,40.38,89.52
30,22.668,-13.64,71.02,40.38,87.65
30,22.672,-14.04,71.03,40.38,85.86
30,22.676,-14.48,71.05,40.38,84.11
30,22.68,-14.96,71.08,40.38,82.39
30,22.684,-15.44,71.1,40.38,80.69
30,22.688,-15.91,71.12,40.38,79.03
30,22.692,-16.32,71.14,40.38,77.47
30,22.696,-16.67,71.16,40.38,76.06
30,22.7,-16.91,71.17,40.38,74.83
30,22.704,-17.05,71.18,40.39,73.8
30,22.708,-17.07,71.19,40.39,72.93
30,22.712,-16.99,71.19,40.39,72.14
30,22.716,-16.82,71.19,40.39,71.35
30,22.72,-16.58,71.18,40.39,70.48
30,22.724,-16.27,71.18,40.39,69.48
30,22.728,-15.91,71.17,40.39,68.37
30,22.732,-15.48,71.16,40.39,67.17
30,22.736,-14.92,71.15,40.39,65.96
30,22.74,-14.18,71.14,40.39,64.8
30,22.744,-13.18,71.13,40.39,63.73
30,22.748,-11.86,71.11,40.39,62.78
30,22.752,-10.2,71.08,40.39,61.92
